"operator","route","survey_name","survey_year","weekpart","route_full","first_after","first_before","intercept","second_after","second_before","third_after","third_before","survey_boardings"
"BART","12th St. Oakland City Center Orinda","BART",2015,"WEEKDAY","12th St. Oakland City Center Orinda",0,0,119.7396983175,0,0,0,0,127.899478053
"BART","12th St. Oakland City Center Pittsburg/Bay Point","BART",2015,"WEEKDAY","12th St. Oakland City Center Pittsburg/Bay Point",0,0,288.228253912,0,0,0,0,356.946662869
"BART","12th St. Oakland City Center Pleasant Hill/Contra Costa Centre","BART",2015,"WEEKDAY","12th St. Oakland City Center Pleasant Hill/Contra Costa Centre",0,0,294.4112102435,0,0,0,0,338.207836973
"BART","12th St. Oakland City Center Powell St.","BART",2015,"WEEKDAY","12th St. Oakland City Center Powell St.",0,0,784.091987198667,0,0,0,0,872.250387715
"BART","12th St. Oakland City Center Richmond","BART",2015,"WEEKDAY","12th St. Oakland City Center Richmond",0,0,165.779330749,0,0,0,0,211.608889405
"BART","12th St. Oakland City Center Rockridge","BART",2015,"WEEKDAY","12th St. Oakland City Center Rockridge",0,0,200.825447982333,0,0,0,0,215.426575482
"BART","12th St. Oakland City Center San Bruno","BART",2015,"WEEKDAY","12th St. Oakland City Center San Bruno",0,0,97.721578041,0,0,0,0,97.721578041
"BART","12th St. Oakland City Center San Francisco Intl Airport","BART",2015,"WEEKDAY","12th St. Oakland City Center San Francisco Intl Airport",0,0,106.5491032625,0,0,0,0,130.668349362
"BART","12th St. Oakland City Center San Leandro","BART",2015,"WEEKDAY","12th St. Oakland City Center San Leandro",0,0,315.1811063955,0,0,0,0,351.297046648
"BART","12th St. Oakland City Center South Hayward","BART",2015,"WEEKDAY","12th St. Oakland City Center South Hayward",0,0,137.3031855785,0,0,0,0,169.418563001
"BART","12th St. Oakland City Center South San Francisco","BART",2015,"WEEKDAY","12th St. Oakland City Center South San Francisco",0,0,86.086725008,0,0,0,0,90.351905504
"BART","12th St. Oakland City Center Union City","BART",2015,"WEEKDAY","12th St. Oakland City Center Union City",0,0,212.54349997,0,0,0,0,240.79391133
"BART","12th St. Oakland City Center Walnut Creek","BART",2015,"WEEKDAY","12th St. Oakland City Center Walnut Creek",0,0,276.251870341833,0,0,0,0,306.491675172
"BART","12th St. Oakland City Center West Dublin/Pleasanton","BART",2015,"WEEKDAY","12th St. Oakland City Center West Dublin/Pleasanton",0,0,100.983003875667,0,0,0,0,123.480471419
"BART","12th St. Oakland City Center West Oakland","BART",2015,"WEEKDAY","12th St. Oakland City Center West Oakland",0,0,94.5704720105,0,0,0,0,113.258022402
"BART","16th St. Mission 12th St. Oakland City Center","BART",2015,"WEEKDAY","16th St. Mission 12th St. Oakland City Center",0,0,335.886693119,0,0,0,0,378.566233399
"BART","16th St. Mission 19th St. Oakland","BART",2015,"WEEKDAY","16th St. Mission 19th St. Oakland",0,0,465.543285767,0,0,0,0,471.603105052
"BART","16th St. Mission 24th St. Mission","BART",2015,"WEEKDAY","16th St. Mission 24th St. Mission",0,0,267.119497659,0,0,0,0,296.199305159
"BART","16th St. Mission Ashby","BART",2015,"WEEKDAY","16th St. Mission Ashby",0,0,256.527133354,0,0,0,0,264.888685094
"BART","16th St. Mission Balboa Park","BART",2015,"WEEKDAY","16th St. Mission Balboa Park",0,0,673.271809800333,0,0,0,0,748.042737937
"BART","16th St. Mission Bay Fair","BART",2015,"WEEKDAY","16th St. Mission Bay Fair",0,0,118.08956296,0,0,0,0,126.864647425
"BART","16th St. Mission Castro Valley","BART",2015,"WEEKDAY","16th St. Mission Castro Valley",0,0,62.131793263,0,0,0,0,62.131793263
"BART","16th St. Mission Civic Center/UN Plaza","BART",2015,"WEEKDAY","16th St. Mission Civic Center/UN Plaza",0,0,684.429418792,0,0,0,0,713.124194702
"BART","16th St. Mission Coliseum","BART",2015,"WEEKDAY","16th St. Mission Coliseum",0,0,159.927953698,0,0,0,0,179.641011971
"BART","16th St. Mission Colma","BART",2015,"WEEKDAY","16th St. Mission Colma",0,0,153.6321510635,0,0,0,0,167.628585583
"BART","16th St. Mission Concord","BART",2015,"WEEKDAY","16th St. Mission Concord",0,0,113.646083907,0,0,0,0,115.159873378
"BART","16th St. Mission Daly City","BART",2015,"WEEKDAY","16th St. Mission Daly City",0,0,306.593389298667,0,0,0,0,337.592532296
"BART","16th St. Mission Downtown Berkeley","BART",2015,"WEEKDAY","16th St. Mission Downtown Berkeley",0,0,381.2381082215,0,0,0,0,399.850183288
"BART","16th St. Mission Dublin/Pleasanton","BART",2015,"WEEKDAY","16th St. Mission Dublin/Pleasanton",0,0,141.476580892667,0,0,0,0,150.693721406
"BART","16th St. Mission El Cerrito del Norte","BART",2015,"WEEKDAY","16th St. Mission El Cerrito del Norte",0,0,207.813927556667,0,0,0,0,244.066213746
"BART","16th St. Mission El Cerrito Plaza","BART",2015,"WEEKDAY","16th St. Mission El Cerrito Plaza",0,0,104.1490652125,0,0,0,0,115.691272923
"BART","16th St. Mission Embarcadero","BART",2015,"WEEKDAY","16th St. Mission Embarcadero",0,0,1020.055758432,0,0,0,0,1099.563531817
"BART","16th St. Mission Fremont","BART",2015,"WEEKDAY","16th St. Mission Fremont",0,0,122.5033255335,0,0,0,0,128.962277145
"BART","16th St. Mission Fruitvale","BART",2015,"WEEKDAY","16th St. Mission Fruitvale",0,0,313.410190827333,0,0,0,0,334.488040264
"BART","16th St. Mission Glen Park","BART",2015,"WEEKDAY","16th St. Mission Glen Park",0,0,346.173835716,0,0,0,0,360.358807196
"BART","16th St. Mission Hayward","BART",2015,"WEEKDAY","16th St. Mission Hayward",0,0,90.1377724865,0,0,0,0,101.525280003
"BART","16th St. Mission Lafayette","BART",2015,"WEEKDAY","16th St. Mission Lafayette",0,0,55.57320423,0,0,0,0,55.57320423
"BART","16th St. Mission Lake Merritt","BART",2015,"WEEKDAY","16th St. Mission Lake Merritt",0,0,259.801100521667,0,0,0,0,269.167849755
"BART","16th St. Mission MacArthur","BART",2015,"WEEKDAY","16th St. Mission MacArthur",0,0,365.592245124167,0,0,0,0,410.911684236
"BART","16th St. Mission Millbrae","BART",2015,"WEEKDAY","16th St. Mission Millbrae",0,0,209.5738777725,0,0,0,0,253.645389624
"BART","16th St. Mission Montgomery St.","BART",2015,"WEEKDAY","16th St. Mission Montgomery St.",0,0,1455.613969306,0,0,0,0,1523.648330661
"BART","16th St. Mission North Berkeley","BART",2015,"WEEKDAY","16th St. Mission North Berkeley",0,0,168.355763913,0,0,0,0,168.355763913
"BART","16th St. Mission North Concord/Martinez","BART",2015,"WEEKDAY","16th St. Mission North Concord/Martinez",0,0,65.524709382,0,0,0,0,70.815980432
"BART","16th St. Mission Oakland International Airport","BART",2015,"WEEKDAY","16th St. Mission Oakland International Airport",0,0,22.920101089,0,0,0,0,22.920101089
"BART","16th St. Mission Orinda","BART",2015,"WEEKDAY","16th St. Mission Orinda",0,0,42.567899774,0,0,0,0,42.567899774
"BART","16th St. Mission Pittsburg/Bay Point","BART",2015,"WEEKDAY","16th St. Mission Pittsburg/Bay Point",0,0,149.3134809955,0,0,0,0,177.837050363
"BART","16th St. Mission Pleasant Hill/Contra Costa Centre","BART",2015,"WEEKDAY","16th St. Mission Pleasant Hill/Contra Costa Centre",0,0,130.8973406225,0,0,0,0,135.520866201
"BART","16th St. Mission Powell St.","BART",2015,"WEEKDAY","16th St. Mission Powell St.",0,0,1431.15004533,0,0,0,0,1459.9922602
"BART","16th St. Mission Richmond","BART",2015,"WEEKDAY","16th St. Mission Richmond",0,0,178.804956665,0,0,0,0,186.549205935
"BART","16th St. Mission Rockridge","BART",2015,"WEEKDAY","16th St. Mission Rockridge",0,0,213.168127492,0,0,0,0,228.264069607
"BART","16th St. Mission San Bruno","BART",2015,"WEEKDAY","16th St. Mission San Bruno",0,0,144.135132365,0,0,0,0,144.135132365
"BART","16th St. Mission San Francisco Intl Airport","BART",2015,"WEEKDAY","16th St. Mission San Francisco Intl Airport",0,0,185.112009285333,0,0,0,0,217.803889275
"BART","16th St. Mission San Leandro","BART",2015,"WEEKDAY","16th St. Mission San Leandro",0,0,130.34846083,0,0,0,0,145.673394195
"BART","16th St. Mission South Hayward","BART",2015,"WEEKDAY","16th St. Mission South Hayward",0,0,70.074817925,0,0,0,0,70.074817925
"BART","16th St. Mission South San Francisco","BART",2015,"WEEKDAY","16th St. Mission South San Francisco",0,0,133.711077854,0,0,0,0,139.002931579
"BART","16th St. Mission Union City","BART",2015,"WEEKDAY","16th St. Mission Union City",0,0,69.172837136,0,0,0,0,73.291183549
"BART","16th St. Mission Walnut Creek","BART",2015,"WEEKDAY","16th St. Mission Walnut Creek",0,0,107.9300428505,0,0,0,0,115.313699578
"BART","16th St. Mission West Dublin/Pleasanton","BART",2015,"WEEKDAY","16th St. Mission West Dublin/Pleasanton",0,0,65.012538109,0,0,0,0,65.012538109
"BART","16th St. Mission West Oakland","BART",2015,"WEEKDAY","16th St. Mission West Oakland",0,0,310.617013696,0,0,0,0,339.690162056
"BART","19th St. Oakland 12th St. Oakland City Center","BART",2015,"WEEKDAY","19th St. Oakland 12th St. Oakland City Center",0,0,61.838125086,0,0,0,0,61.838125086
"BART","19th St. Oakland 16th St. Mission","BART",2015,"WEEKDAY","19th St. Oakland 16th St. Mission",0,0,439.411480438,0,0,0,0,439.411480438
"BART","19th St. Oakland 24th St. Mission","BART",2015,"WEEKDAY","19th St. Oakland 24th St. Mission",0,0,310.029677325,0,0,0,0,310.029677325
"BART","19th St. Oakland Ashby","BART",2015,"WEEKDAY","19th St. Oakland Ashby",0,0,278.914836031,0,0,0,0,278.914836031
"BART","19th St. Oakland Balboa Park","BART",2015,"WEEKDAY","19th St. Oakland Balboa Park",0,0,127.25620498,0,0,0,0,127.25620498
"BART","19th St. Oakland Bay Fair","BART",2015,"WEEKDAY","19th St. Oakland Bay Fair",0,0,205.718900403333,0,0,0,0,213.636598128
"BART","19th St. Oakland Castro Valley","BART",2015,"WEEKDAY","19th St. Oakland Castro Valley",0,0,86.743982359,0,0,0,0,86.743982359
"BART","19th St. Oakland Civic Center/UN Plaza","BART",2015,"WEEKDAY","19th St. Oakland Civic Center/UN Plaza",0,0,777.498354154,0,0,0,0,859.510782984
"BART","19th St. Oakland Coliseum","BART",2015,"WEEKDAY","19th St. Oakland Coliseum",0,0,202.394468015167,0,0,0,0,236.640604415
"BART","19th St. Oakland Colma","BART",2015,"WEEKDAY","19th St. Oakland Colma",0,0,77.080901292,0,0,0,0,77.080901292
"BART","19th St. Oakland Concord","BART",2015,"WEEKDAY","19th St. Oakland Concord",0,0,327.259608154,0,0,0,0,333.690940974
"BART","19th St. Oakland Daly City","BART",2015,"WEEKDAY","19th St. Oakland Daly City",0,0,169.120233415,0,0,0,0,179.417264795
"BART","19th St. Oakland Downtown Berkeley","BART",2015,"WEEKDAY","19th St. Oakland Downtown Berkeley",0,0,606.908861263167,0,0,0,0,623.513451598
"BART","19th St. Oakland Dublin/Pleasanton","BART",2015,"WEEKDAY","19th St. Oakland Dublin/Pleasanton",0,0,221.579622856,0,0,0,0,221.579622856
"BART","19th St. Oakland El Cerrito del Norte","BART",2015,"WEEKDAY","19th St. Oakland El Cerrito del Norte",0,0,461.535925027167,0,0,0,0,533.189514537
"BART","19th St. Oakland El Cerrito Plaza","BART",2015,"WEEKDAY","19th St. Oakland El Cerrito Plaza",0,0,300.5644726945,0,0,0,0,310.938650239
"BART","19th St. Oakland Embarcadero","BART",2015,"WEEKDAY","19th St. Oakland Embarcadero",0,0,1443.958846924,0,0,0,0,1651.016409452
"BART","19th St. Oakland Fremont","BART",2015,"WEEKDAY","19th St. Oakland Fremont",0,0,354.460638597,0,0,0,0,377.475465984
"BART","19th St. Oakland Fruitvale","BART",2015,"WEEKDAY","19th St. Oakland Fruitvale",0,0,192.348453014,0,0,0,0,195.275345728
"BART","19th St. Oakland Glen Park","BART",2015,"WEEKDAY","19th St. Oakland Glen Park",0,0,160.510628609,0,0,0,0,160.510628609
"BART","19th St. Oakland Hayward","BART",2015,"WEEKDAY","19th St. Oakland Hayward",0,0,208.777089207,0,0,0,0,219.062467087
"BART","19th St. Oakland Lafayette","BART",2015,"WEEKDAY","19th St. Oakland Lafayette",0,0,161.2308148185,0,0,0,0,165.083461463
"BART","19th St. Oakland Lake Merritt","BART",2015,"WEEKDAY","19th St. Oakland Lake Merritt",0,0,61.684298897,0,0,0,0,61.684298897
"BART","19th St. Oakland MacArthur","BART",2015,"WEEKDAY","19th St. Oakland MacArthur",0,0,181.715334721,0,0,0,0,212.378020296
"BART","19th St. Oakland Millbrae","BART",2015,"WEEKDAY","19th St. Oakland Millbrae",0,0,115.940657775,0,0,0,0,141.799771218
"BART","19th St. Oakland Montgomery St.","BART",2015,"WEEKDAY","19th St. Oakland Montgomery St.",0,0,1218.95146563967,0,0,0,0,1397.650703776
"BART","19th St. Oakland North Berkeley","BART",2015,"WEEKDAY","19th St. Oakland North Berkeley",0,0,258.3300961155,0,0,0,0,262.455434628
"BART","19th St. Oakland North Concord/Martinez","BART",2015,"WEEKDAY","19th St. Oakland North Concord/Martinez",0,0,172.5719996785,0,0,0,0,174.117253596
"BART","19th St. Oakland Oakland International Airport","BART",2015,"WEEKDAY","19th St. Oakland Oakland International Airport",0,0,44.9508071695,0,0,0,0,46.343633325
"BART","19th St. Oakland Orinda","BART",2015,"WEEKDAY","19th St. Oakland Orinda",0,0,104.671724638,0,0,0,0,104.671724638
"BART","19th St. Oakland Pittsburg/Bay Point","BART",2015,"WEEKDAY","19th St. Oakland Pittsburg/Bay Point",0,0,258.7070867145,0,0,0,0,284.326720759
"BART","19th St. Oakland Pleasant Hill/Contra Costa Centre","BART",2015,"WEEKDAY","19th St. Oakland Pleasant Hill/Contra Costa Centre",0,0,340.5991348975,0,0,0,0,343.354021972
"BART","19th St. Oakland Powell St.","BART",2015,"WEEKDAY","19th St. Oakland Powell St.",0,0,785.39798899,0,0,0,0,840.2825103
"BART","19th St. Oakland Richmond","BART",2015,"WEEKDAY","19th St. Oakland Richmond",0,0,161.517490884,0,0,0,0,169.963946688
"BART","19th St. Oakland Rockridge","BART",2015,"WEEKDAY","19th St. Oakland Rockridge",0,0,202.645018242,0,0,0,0,202.645018242
"BART","19th St. Oakland San Bruno","BART",2015,"WEEKDAY","19th St. Oakland San Bruno",0,0,67.082199477,0,0,0,0,67.082199477
"BART","19th St. Oakland San Francisco Intl Airport","BART",2015,"WEEKDAY","19th St. Oakland San Francisco Intl Airport",0,0,82.8091785406667,0,0,0,0,105.398902946
"BART","19th St. Oakland San Leandro","BART",2015,"WEEKDAY","19th St. Oakland San Leandro",0,0,212.657704269,0,0,0,0,230.068031209
"BART","19th St. Oakland South Hayward","BART",2015,"WEEKDAY","19th St. Oakland South Hayward",0,0,162.4963848,0,0,0,0,162.4963848
"BART","19th St. Oakland South San Francisco","BART",2015,"WEEKDAY","19th St. Oakland South San Francisco",0,0,71.319411564,0,0,0,0,71.319411564
"BART","19th St. Oakland Union City","BART",2015,"WEEKDAY","19th St. Oakland Union City",0,0,221.9354429695,0,0,0,0,226.627918415
"BART","19th St. Oakland Walnut Creek","BART",2015,"WEEKDAY","19th St. Oakland Walnut Creek",0,0,299.8316230435,0,0,0,0,315.805151294
"BART","19th St. Oakland West Dublin/Pleasanton","BART",2015,"WEEKDAY","19th St. Oakland West Dublin/Pleasanton",0,0,110.3632933475,0,0,0,0,111.342187232
"BART","19th St. Oakland West Oakland","BART",2015,"WEEKDAY","19th St. Oakland West Oakland",0,0,74.2304555205,0,0,0,0,78.912831267
"BART","24th St. Mission 12th St. Oakland City Center","BART",2015,"WEEKDAY","24th St. Mission 12th St. Oakland City Center",0,0,306.328491964,0,0,0,0,324.265591324
"BART","24th St. Mission 16th St. Mission","BART",2015,"WEEKDAY","24th St. Mission 16th St. Mission",0,0,296.763917191,0,0,0,0,304.282171826
"BART","24th St. Mission 19th St. Oakland","BART",2015,"WEEKDAY","24th St. Mission 19th St. Oakland",0,0,300.548390825667,0,0,0,0,330.656369859
"BART","24th St. Mission Ashby","BART",2015,"WEEKDAY","24th St. Mission Ashby",0,0,144.479376706,0,0,0,0,150.62380039
"BART","24th St. Mission Balboa Park","BART",2015,"WEEKDAY","24th St. Mission Balboa Park",0,0,741.374473567,0,0,0,0,773.507963092
"BART","24th St. Mission Bay Fair","BART",2015,"WEEKDAY","24th St. Mission Bay Fair",0,0,71.6480402363333,0,0,0,0,75.179050319
"BART","24th St. Mission Castro Valley","BART",2015,"WEEKDAY","24th St. Mission Castro Valley",0,0,28.555733022,0,0,0,0,28.555733022
"BART","24th St. Mission Civic Center/UN Plaza","BART",2015,"WEEKDAY","24th St. Mission Civic Center/UN Plaza",0,0,1171.930486915,0,0,0,0,1193.677186635
"BART","24th St. Mission Coliseum","BART",2015,"WEEKDAY","24th St. Mission Coliseum",0,0,124.199259203,0,0,0,0,140.667051178
"BART","24th St. Mission Colma","BART",2015,"WEEKDAY","24th St. Mission Colma",0,0,149.3931909425,0,0,0,0,158.902445819
"BART","24th St. Mission Concord","BART",2015,"WEEKDAY","24th St. Mission Concord",0,0,78.045810971,0,0,0,0,83.317853746
"BART","24th St. Mission Daly City","BART",2015,"WEEKDAY","24th St. Mission Daly City",0,0,292.387445796,0,0,0,0,343.172227444
"BART","24th St. Mission Downtown Berkeley","BART",2015,"WEEKDAY","24th St. Mission Downtown Berkeley",0,0,293.2122804095,0,0,0,0,314.32282623
"BART","24th St. Mission Dublin/Pleasanton","BART",2015,"WEEKDAY","24th St. Mission Dublin/Pleasanton",0,0,73.2049476485,0,0,0,0,86.352424794
"BART","24th St. Mission El Cerrito del Norte","BART",2015,"WEEKDAY","24th St. Mission El Cerrito del Norte",0,0,183.248602214667,0,0,0,0,200.575356923
"BART","24th St. Mission El Cerrito Plaza","BART",2015,"WEEKDAY","24th St. Mission El Cerrito Plaza",0,0,50.7358369556667,0,0,0,0,61.082978383
"BART","24th St. Mission Embarcadero","BART",2015,"WEEKDAY","24th St. Mission Embarcadero",0,0,1638.22369988833,0,0,0,0,1783.558641135
"BART","24th St. Mission Fremont","BART",2015,"WEEKDAY","24th St. Mission Fremont",0,0,56.3073746475,0,0,0,0,60.355800069
"BART","24th St. Mission Fruitvale","BART",2015,"WEEKDAY","24th St. Mission Fruitvale",0,0,222.686122512,0,0,0,0,245.450649397
"BART","24th St. Mission Glen Park","BART",2015,"WEEKDAY","24th St. Mission Glen Park",0,0,285.165772708,0,0,0,0,299.835196773
"BART","24th St. Mission Hayward","BART",2015,"WEEKDAY","24th St. Mission Hayward",0,0,61.832881016,0,0,0,0,66.970325884
"BART","24th St. Mission Lafayette","BART",2015,"WEEKDAY","24th St. Mission Lafayette",0,0,31.436477885,0,0,0,0,31.436477885
"BART","24th St. Mission Lake Merritt","BART",2015,"WEEKDAY","24th St. Mission Lake Merritt",0,0,148.6459103405,0,0,0,0,155.979748361
"BART","24th St. Mission MacArthur","BART",2015,"WEEKDAY","24th St. Mission MacArthur",0,0,202.365256579333,0,0,0,0,243.436924816
"BART","24th St. Mission Millbrae","BART",2015,"WEEKDAY","24th St. Mission Millbrae",0,0,176.368915727917,0,0,0,0,230.473572955
"BART","24th St. Mission Montgomery St.","BART",2015,"WEEKDAY","24th St. Mission Montgomery St.",0,0,2326.73121076333,0,0,0,0,2494.87887442
"BART","24th St. Mission North Berkeley","BART",2015,"WEEKDAY","24th St. Mission North Berkeley",0,0,107.52450109,0,0,0,0,107.52450109
"BART","24th St. Mission North Concord/Martinez","BART",2015,"WEEKDAY","24th St. Mission North Concord/Martinez",0,0,38.026531348,0,0,0,0,45.882154768
"BART","24th St. Mission Oakland International Airport","BART",2015,"WEEKDAY","24th St. Mission Oakland International Airport",0,0,20.374976991,0,0,0,0,20.374976991
"BART","24th St. Mission Orinda","BART",2015,"WEEKDAY","24th St. Mission Orinda",0,0,24.3325051225,0,0,0,0,27.14332899
"BART","24th St. Mission Pittsburg/Bay Point","BART",2015,"WEEKDAY","24th St. Mission Pittsburg/Bay Point",0,0,116.060559347667,0,0,0,0,140.764940561
"BART","24th St. Mission Pleasant Hill/Contra Costa Centre","BART",2015,"WEEKDAY","24th St. Mission Pleasant Hill/Contra Costa Centre",0,0,71.710969121,0,0,0,0,71.710969121
"BART","24th St. Mission Powell St.","BART",2015,"WEEKDAY","24th St. Mission Powell St.",0,0,1789.94722725167,0,0,0,0,1914.81432713
"BART","24th St. Mission Richmond","BART",2015,"WEEKDAY","24th St. Mission Richmond",0,0,159.700710498,0,0,0,0,188.269262377
"BART","24th St. Mission Rockridge","BART",2015,"WEEKDAY","24th St. Mission Rockridge",0,0,111.4937659545,0,0,0,0,119.285211894
"BART","24th St. Mission San Bruno","BART",2015,"WEEKDAY","24th St. Mission San Bruno",0,0,145.235028397167,0,0,0,0,158.399014663
"BART","24th St. Mission San Francisco Intl Airport","BART",2015,"WEEKDAY","24th St. Mission San Francisco Intl Airport",0,0,174.844613029333,0,0,0,0,185.374533308
"BART","24th St. Mission San Leandro","BART",2015,"WEEKDAY","24th St. Mission San Leandro",0,0,91.946104141,0,0,0,0,91.946104141
"BART","24th St. Mission South Hayward","BART",2015,"WEEKDAY","24th St. Mission South Hayward",0,0,51.783486486,0,0,0,0,51.783486486
"BART","24th St. Mission South San Francisco","BART",2015,"WEEKDAY","24th St. Mission South San Francisco",0,0,109.649516562167,0,0,0,0,116.236656659
"BART","24th St. Mission Union City","BART",2015,"WEEKDAY","24th St. Mission Union City",0,0,31.086872927,0,0,0,0,31.086872927
"BART","24th St. Mission Walnut Creek","BART",2015,"WEEKDAY","24th St. Mission Walnut Creek",0,0,63.686369971,0,0,0,0,66.22916337
"BART","24th St. Mission West Dublin/Pleasanton","BART",2015,"WEEKDAY","24th St. Mission West Dublin/Pleasanton",0,0,35.491895406,0,0,0,0,35.491895406
"BART","24th St. Mission West Oakland","BART",2015,"WEEKDAY","24th St. Mission West Oakland",0,0,195.303314101,0,0,0,0,195.303314101
"BART","AirTrain (SF Airport)","BART",2015,"WEEKDAY","AirTrain (SF Airport)",896.235211142083,727.014650403417,0,0,0,0,0,NA
"BART","Ashby 12th St. Oakland City Center","BART",2015,"WEEKDAY","Ashby 12th St. Oakland City Center",0,0,267.815045102,0,0,0,0,285.69717226
"BART","Ashby 16th St. Mission","BART",2015,"WEEKDAY","Ashby 16th St. Mission",0,0,256.453105875,0,0,0,0,259.784452681
"BART","Ashby 19th St. Oakland","BART",2015,"WEEKDAY","Ashby 19th St. Oakland",0,0,281.39159291,0,0,0,0,284.396641755
"BART","Ashby 24th St. Mission","BART",2015,"WEEKDAY","Ashby 24th St. Mission",0,0,146.22551576,0,0,0,0,150.581847803
"BART","Ashby Balboa Park","BART",2015,"WEEKDAY","Ashby Balboa Park",0,0,36.90196874,0,0,0,0,41.057606349
"BART","Ashby Bay Fair","BART",2015,"WEEKDAY","Ashby Bay Fair",0,0,35.666348276,0,0,0,0,39.169739566
